source_id,name,cuisine_type,website,phone,google_maps_url,address_full,postal_code
11,La Pubilla,Catalan,https://restaurantelapubilla.com/,+34 932 18 29 94,https://www.google.com/maps/search/?api=1&query=La+Pubilla+Pla%C3%A7a+de+la+Llibertat%2C+23+Barcelona,"Plaça de la Llibertat, 23",08012
12,Fonda Pepa,Catalan,https://fondapepa.cat/,+34 932 17 10 10,https://www.google.com/maps/search/?api=1&query=Fonda+Pepa+C%2F+de+Ram%C3%B3n+y+Cajal%2C+2+Barcelona,"C/ de Ramón y Cajal, 2",08012
13,Casa Lopez,Spanish,,+34 634 59 21 65,https://www.google.com/maps/search/?api=1&query=Casa+Lopez+C%2F+del+Topazi%2C+11+Barcelona,"C/ del Topazi, 11",08012
14,El Far del Nord,Mediterranean,https://elfardelnord.com/,+34 937 37 98 55,https://www.google.com/maps/search/?api=1&query=El+Far+del+Nord+C%2F+de+la+Provid%C3%A8ncia%2C+88+Barcelona,"C/ de la Providència, 88",08024
15,Cafè Salambó,Mediterranean,https://www.cafesalambo.com/,+34 932 18 69 66,https://www.google.com/maps/search/?api=1&query=Caf%C3%A8+Salamb%C3%B3+C%2F+de+Torrijos%2C+51+Barcelona,"C/ de Torrijos, 51",08012
16,Casa Pages,Spanish,,+34 934 573 545,https://www.google.com/maps/search/?api=1&query=Casa+Pages+C%2F+de+la+Llibertat%2C+19+Barcelona,"C/ de la Llibertat, 19",08012
17,Kibuka Ramen,Japanese,https://kibuka.com/,+34 933682036,https://www.google.com/maps/search/?api=1&query=Kibuka+Ramen+C%2F+de+Torrijos%2C+15+Barcelona,"C/ de Torrijos, 15",08012
18,Cal Boter,Catalan,https://restaurantcalboter.com/,+34 934588462,https://www.google.com/maps/search/?api=1&query=Cal+Boter+C%2F+Major+de+Gr%C3%A0cia%2C+56+Barcelona,"C/ Major de Gràcia, 56",08012
19,La Trini,Mediterranean,https://latrini30.com,+34 932 37 03 35,https://www.google.com/maps/search/?api=1&query=La+Trini+C%2F+de+Verdi%2C+30+Barcelona,"C/ de Verdi, 30",08012
20,La Caceta,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=La+Caceta+C%2F+del+Planet%2C+3+Barcelona,"C/ del Planet, 3",08012
