source_id,name,cuisine_type,website,phone,google_maps_url,address_full,postal_code
1,Casa Jaime,Spanish,http://www.casajaime.cat/,+34 931 89 32 22,https://www.google.com/maps/search/?api=1&query=Casa+Jaime+C%2F+del+Consell+de+Cent%2C+222+Barcelona,"C/ del Consell de Cent, 222",08011
2,La Flauta,Mediterranean,https://laflautagroup.com,+34 933 23 70 38,https://www.google.com/maps/search/?api=1&query=La+Flauta+C%2F+de+Calabria%2C+117+Barcelona,"C/ de Calabria, 117",08036
3,Vivant,Mediterranean,https://vivantbcn.com/,+34 932725879,https://www.google.com/maps/search/?api=1&query=Vivant+C%2F+del+Consell+de+Cent%2C+335+Barcelona,"C/ del Consell de Cent, 335",08007
4,Ceviche 103,Peruvian,https://www.ceviche103.com/,+34 932 09 88 35,https://www.google.com/maps/search/?api=1&query=Ceviche+103+C%2F+de+Londres%2C+103+Barcelona,"C/ de Londres, 103",08036
5,Baldomero,Mediterranean,https://casabaldomero.com/,,https://www.google.com/maps/search/?api=1&query=Baldomero+Passatge+de+Mercader%2C+16+Barcelona,"Passatge de Mercader, 16",08008
6,Maur,Catalan,,+34 934 54 88 69,https://www.google.com/maps/search/?api=1&query=Maur+C%2F+de+Muntaner%2C+121+Barcelona,"C/ de Muntaner, 121",08036
7,Boro Bar,Spanish,https://borobar.es/,,https://www.google.com/maps/search/?api=1&query=Boro+Bar+C%2F+de+la+Diputaci%C3%B3%2C+286+Barcelona,"C/ de la Diputació, 286",08009
8,Franca,Catalan,https://www.francabarcelona.com/,+34 937 21 41 09,https://www.google.com/maps/search/?api=1&query=Franca+C%2F+de+Roger+de+Ll%C3%BAria%2C+46+Barcelona,"C/ de Roger de Llúria, 46",08009
9,Balthazar,Mediterranean,https://www.andilana.com/balthazar/,+34 932 17 82 50,https://www.google.com/maps/search/?api=1&query=Balthazar+C%2F+del+Rossell%C3%B3%2C+189+Barcelona,"C/ del Rosselló, 189",08036
10,Claris 118,Catalan,https://www.claris118.com/,+34 934 88 28 37,https://www.google.com/maps/search/?api=1&query=Claris+118+C%2F+de+Pau+Claris%2C+118+Barcelona,"C/ de Pau Claris, 118",08009
