source_id,name,cuisine_type,website,phone,google_maps_url,address_full,postal_code
37,Ca La Montse,Seafood,https://restaurantcalamontse.com,,https://www.google.com/maps/search/?api=1&query=Ca+La+Montse+C%2F+de+l%27Almirall+Aixada%2C+18+Barcelona,"C/ de l'Almirall Aixada, 18",08003
38,El Nou Ramonet,Seafood,https://grupramonet.com,+34 932683313,https://www.google.com/maps/search/?api=1&query=El+Nou+Ramonet+C%2F+de+la+Maquinista%2C+17+Barcelona,"C/ de la Maquinista, 17",08003
39,Los Pescadores,Seafood,,+34 933 19 30 58,https://www.google.com/maps/search/?api=1&query=Los+Pescadores+C%2F+de+la+Maquinista%2C+48+Barcelona,"C/ de la Maquinista, 48",08003
242,Can Solé,Seafood,https://restaurantcansole.com/,+34 932215012,https://www.google.com/maps/search/?api=1&query=Can+Sol%C3%A9+C%2F+de+Baluard%2C+175+Barcelona,"C/ de Baluard, 175",08003
243,Carballeira,Seafood,https://carballeira.com/,+34 933103006,https://www.google.com/maps/search/?api=1&query=Carballeira+Pl.+del+Mar%2C+36+Barcelona,"Pl. del Mar, 36",08003
244,Restaurant Barceloneta,Seafood,https://restaurantbarceloneta.com/,+34 932212111,https://www.google.com/maps/search/?api=1&query=Restaurant+Barceloneta+C%2F+de+l%27Almirall+Aixada%2C+29+Barcelona,"C/ de l'Almirall Aixada, 29",08003
245,Can Ramonet,Seafood,https://grupramonet.com/canramonet/,+34 933193064,https://www.google.com/maps/search/?api=1&query=Can+Ramonet+C%2F+de+Sant+Carles%2C+24+Barcelona,"C/ de Sant Carles, 24",08003
246,Can Borbó,Seafood,,,https://www.google.com/maps/search/?api=1&query=Can+Borb%C3%B3+Passeig+de+Joan+de+Borb%C3%B3%2C+115+Barcelona,"Passeig de Joan de Borbó, 115",08003
247,Can Majó,Seafood,,,https://www.google.com/maps/search/?api=1&query=Can+Maj%C3%B3+Passeig+de+Joan+de+Borb%C3%B3%2C+95+Barcelona,"Passeig de Joan de Borbó, 95",08003
248,Ca La Nuri,Seafood,,,https://www.google.com/maps/search/?api=1&query=Ca+La+Nuri+C%2F+de+Baluard%2C+72+Barcelona,"C/ de Baluard, 72",08003
249,El Refugi del Port,Seafood,,,https://www.google.com/maps/search/?api=1&query=El+Refugi+del+Port+C%2F+de+Sant+Carles%2C+62+Barcelona,"C/ de Sant Carles, 62",08003
250,La Mar Salada,Seafood,https://lamarsalada.cat/,+34 932212127,https://www.google.com/maps/search/?api=1&query=La+Mar+Salada+C%2F+de+la+Maquinista%2C+195+Barcelona,"C/ de la Maquinista, 195",08003
251,El Suquet de l'Almirall,Seafood,http://www.suquetdelalmirall.com/,+34 932 216 233,https://www.google.com/maps/search/?api=1&query=El+Suquet+de+l%27Almirall+C%2F+de+Baluard%2C+136+Barcelona,"C/ de Baluard, 136",08003
252,Can Maño,Seafood,,,https://www.google.com/maps/search/?api=1&query=Can+Ma%C3%B1o+Passeig+de+Joan+de+Borb%C3%B3%2C+134+Barcelona,"Passeig de Joan de Borbó, 134",08003
253,Bar Electricitat,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bar+Electricitat+C%2F+de+l%27Almirall+Aixada%2C+59+Barcelona,"C/ de l'Almirall Aixada, 59",08003
254,Bar Jai-Ca,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bar+Jai-Ca+C%2F+de+l%27Almirall+Aixada%2C+3+Barcelona,"C/ de l'Almirall Aixada, 3",08003
255,La Cova Fumada,Seafood,https://lacovafumada.shop/,+34 932214061,https://www.google.com/maps/search/?api=1&query=La+Cova+Fumada+C%2F+de+Baluard%2C+100+Barcelona,"C/ de Baluard, 100",08003
256,La Peninsular,Spanish,,,https://www.google.com/maps/search/?api=1&query=La+Peninsular+C%2F+de+Sant+Carles%2C+78+Barcelona,"C/ de Sant Carles, 78",08003
257,Els Maños,Seafood,,,https://www.google.com/maps/search/?api=1&query=Els+Ma%C3%B1os+Pl.+del+Mar%2C+110+Barcelona,"Pl. del Mar, 110",08003
258,Pez Vela,Seafood,https://grupotragaluz.com/restaurante/pez-vela/,+34 932216317,https://www.google.com/maps/search/?api=1&query=Pez+Vela+Passeig+de+Joan+de+Borb%C3%B3%2C+179+Barcelona,"Passeig de Joan de Borbó, 179",08003
259,Bestial,Italian,,,https://www.google.com/maps/search/?api=1&query=Bestial+C%2F+de+la+Maquinista%2C+154+Barcelona,"C/ de la Maquinista, 154",08003
260,Maná 75,Mediterranean,,+34 932 212 111,https://www.google.com/maps/search/?api=1&query=Man%C3%A1+75+C%2F+de+l%27Almirall+Aixada%2C+43+Barcelona,"C/ de l'Almirall Aixada, 43",08003
