source_id,name,cuisine_type,website,phone,google_maps_url,address_full,postal_code
40,Cometa Pla,Vegetarian/Vegan,,+34 646197845,https://www.google.com/maps/search/?api=1&query=Cometa+Pla+C%2F+de+Comtal%2C+2+Barcelona,"C/ de Comtal, 2",08002
41,BOSCO Restaurant,Mediterranean,https://restaurantbosco.com/,+34 934121370,https://www.google.com/maps/search/?api=1&query=BOSCO+Restaurant+C%2F+de+Capellans%2C+9+Barcelona,"C/ de Capellans, 9",08002
42,Granja Mabel,Spanish,,+34 934852028,https://www.google.com/maps/search/?api=1&query=Granja+Mabel+C%2F+de+Ferran%2C+11+Barcelona,"C/ de Ferran, 11",08002
43,Grangels Mix,Catalan,,,https://www.google.com/maps/search/?api=1&query=Grangels+Mix+C%2F+de+l%27Arc+de+Sant+Ramon%2C+12+Barcelona,"C/ de l'Arc de Sant Ramon, 12",08002
173,Caelis,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Caelis+C%2F+dels+Escudellers%2C+182+Barcelona,"C/ dels Escudellers, 182",08002
174,Els Quatre Gats,Catalan,https://4gats.com/,+34 933024140,https://www.google.com/maps/search/?api=1&query=Els+Quatre+Gats+C%2F+de+la+Pietat%2C+144+Barcelona,"C/ de la Pietat, 144",08002
175,Can Culleretes,Catalan,https://culleretes.com/,+34 933173022,https://www.google.com/maps/search/?api=1&query=Can+Culleretes+C%2F+d%27en+Quintana%2C+5+Barcelona,"C/ d'en Quintana, 5",08002
176,La Fonda,Mediterranean,https://grupandilana.com/es/restaurantes/la-fonda,+34 933017515,https://www.google.com/maps/search/?api=1&query=La+Fonda+C%2F+dels+Escudellers%2C+10+Barcelona,"C/ dels Escudellers, 10",08002
177,Cafè de l'Acadèmia,Catalan,https://gruposantelmo.com/,+34 933198253,https://www.google.com/maps/search/?api=1&query=Caf%C3%A8+de+l%27Acad%C3%A8mia+C%2F+dels+Lled%C3%B3%2C+1+Barcelona,"C/ dels Lledó, 1",08002
178,Colom Restaurant,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Colom+Restaurant+C%2F+de+la+Boqueria%2C+30+Barcelona,"C/ de la Boqueria, 30",08002
179,Contraban,Mediterranean,https://www.wittmorehotel.com/en/#gastronomia,+34 935 500 885,https://www.google.com/maps/search/?api=1&query=Contraban+C%2F+dels+Escudellers%2C+169+Barcelona,"C/ dels Escudellers, 169",08002
180,Bistro Levante,Middle Eastern,,,https://www.google.com/maps/search/?api=1&query=Bistro+Levante+C%2F+de+la+Boqueria%2C+3+Barcelona,"C/ de la Boqueria, 3",08002
181,Arcano,Mediterranean,https://restaurantarcano.com/,+34 933520631,https://www.google.com/maps/search/?api=1&query=Arcano+C%2F+de+Ferran%2C+182+Barcelona,"C/ de Ferran, 182",08002
182,La Alcoba Barcino,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=La+Alcoba+Barcino+C%2F+de+Petritxol%2C+30+Barcelona,"C/ de Petritxol, 30",08002
183,Honest Greens,Vegetarian/Vegan,,,https://www.google.com/maps/search/?api=1&query=Honest+Greens+C%2F+de+Petritxol%2C+42+Barcelona,"C/ de Petritxol, 42",08002
184,Cañete,Spanish,https://barcanete.com/,+34 932703458,https://www.google.com/maps/search/?api=1&query=Ca%C3%B1ete+C%2F+de+Ferran%2C+110+Barcelona,"C/ de Ferran, 110",08002
185,Mercer,Mediterranean,https://mercerbarcelona.com/,+34 933107480,https://www.google.com/maps/search/?api=1&query=Mercer+C%2F+dels+Banys+Nous%2C+29+Barcelona,"C/ dels Banys Nous, 29",08002
186,Mizuki,Japanese,,,https://www.google.com/maps/search/?api=1&query=Mizuki+C%2F+Ample%2C+177+Barcelona,"C/ Ample, 177",08002
187,IRATI Taverna Basca,Spanish,https://iratitaverna.com/,+34 933022084,https://www.google.com/maps/search/?api=1&query=IRATI+Taverna+Basca+C%2F+dels+Banys+Nous%2C+184+Barcelona,"C/ dels Banys Nous, 184",08002
188,Antic Bocoi del Gotic,Catalan,,,https://www.google.com/maps/search/?api=1&query=Antic+Bocoi+del+Gotic+C%2F+de+la+Pietat%2C+195+Barcelona,"C/ de la Pietat, 195",08002
189,Gourmet Sensi,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Gourmet+Sensi+C%2F+de+la+Pietat%2C+173+Barcelona,"C/ de la Pietat, 173",08002
190,La Alcoba Azul,Spanish,,,https://www.google.com/maps/search/?api=1&query=La+Alcoba+Azul+C%2F+de+Ferran%2C+26+Barcelona,"C/ de Ferran, 26",08002
191,Bar La Plata,Spanish,https://barlaplata.com/,+34 611647688,https://www.google.com/maps/search/?api=1&query=Bar+La+Plata+C%2F+de+la+Boqueria%2C+69+Barcelona,"C/ de la Boqueria, 69",08002
192,Bodega Biarritz 1881,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bodega+Biarritz+1881+C%2F+dels+Banys+Nous%2C+157+Barcelona,"C/ dels Banys Nous, 157",08002
193,Bodega La Palma,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bodega+La+Palma+C%2F+de+la+Boqueria%2C+81+Barcelona,"C/ de la Boqueria, 81",08002
194,Pla B,Spanish,,,https://www.google.com/maps/search/?api=1&query=Pla+B+C%2F+de+la+Merc%C3%A8%2C+34+Barcelona,"C/ de la Mercè, 34",08002
195,Antic Tapas Ferran,Spanish,,,https://www.google.com/maps/search/?api=1&query=Antic+Tapas+Ferran+Pl.+Reial%2C+91+Barcelona,"Pl. Reial, 91",08002
196,Tapeo,Spanish,,,https://www.google.com/maps/search/?api=1&query=Tapeo+C%2F+de+Ferran%2C+51+Barcelona,"C/ de Ferran, 51",08002
197,Milk Bar & Bistro,Café,,,https://www.google.com/maps/search/?api=1&query=Milk+Bar+%26+Bistro+C%2F+del+Call%2C+17+Barcelona,"C/ del Call, 17",08002
198,Federal Cafe Gotic,Café,https://federalcafe.es/,+34 932808171,https://www.google.com/maps/search/?api=1&query=Federal+Cafe+Gotic+C%2F+de+la+Merc%C3%A8%2C+154+Barcelona,"C/ de la Mercè, 154",08002
362,Gilda by Belgious,Other,https://gildabcn.com/,+34 933176454,https://www.google.com/maps/search/?api=1&query=Gilda+by+Belgious+C%2F+Ample%2C+34+Barcelona,"C/ Ample, 34",08002
363,Tapas del Gòtic,Spanish,,,https://www.google.com/maps/search/?api=1&query=Tapas+del+G%C3%B2tic+C%2F+de+Montsi%C3%B3%2C+5+Barcelona,"C/ de Montsió, 5",08002
364,Granja Dulcinea,Café,,+34 933026824,https://www.google.com/maps/search/?api=1&query=Granja+Dulcinea+C%2F+de+Petritxol%2C+2+Barcelona,"C/ de Petritxol, 2",08002
365,Los Caracoles,Catalan,https://loscaracoles.es/,+34 933912041,https://www.google.com/maps/search/?api=1&query=Los+Caracoles+C%2F+dels+Escudellers%2C+14+Barcelona,"C/ dels Escudellers, 14",08002
366,Agut,Catalan,http://www.restaurantagut.com/,+34 933151709,https://www.google.com/maps/search/?api=1&query=Agut+C%2F+d%27en+Gign%C3%A0s%2C+16+Barcelona,"C/ d'en Gignàs, 16",08002
469,Rasoterra,Vegetarian/Vegan,https://rasoterra.cat/,+34 933186926,https://www.google.com/maps/search/?api=1&query=Rasoterra+C%2F+del+Palau%2C+5+Barcelona,"C/ del Palau, 5",08002
470,Flax & Kale Passage,Vegetarian/Vegan,https://flaxandkale.com/,+34 933175664,https://www.google.com/maps/search/?api=1&query=Flax+%26+Kale+Passage+C%2F+de+Sant+Pere+M%C3%A9s+Alt%2C+31-33+Barcelona,"C/ de Sant Pere Més Alt, 31-33",08003
