source_id,name,cuisine_type,website,phone,google_maps_url,address_full,postal_code
61,Lanto Restaurant,Fusion,https://lanto.restaurant/,+34 658941131,https://www.google.com/maps/search/?api=1&query=Lanto+Restaurant+C%2F+de+Lanzarote%2C+9+Barcelona,"C/ de Lanzarote, 9",08018
62,Ca la Margui,Spanish,,,https://www.google.com/maps/search/?api=1&query=Ca+la+Margui+C%2F+del+Clot%2C+105+Barcelona,"C/ del Clot, 105",08018
63,Nana Restaurant,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Nana+Restaurant+C%2F+del+Clot%2C+147+Barcelona,"C/ del Clot, 147",08018
64,El Clot Restaurant,Mediterranean,https://elclotrestaurante.com,,https://www.google.com/maps/search/?api=1&query=El+Clot+Restaurant+C%2F+de+Val%C3%A8ncia%2C+565+Barcelona,"C/ de València, 565",08026
463,La Venta del Born,Catalan,,,https://www.google.com/maps/search/?api=1&query=La+Venta+del+Born+C%2F+del+Clot%2C+200+Barcelona,"C/ del Clot, 200",08018
464,Bar Restaurant El Triangle,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bar+Restaurant+El+Triangle+C%2F+de+Mallorca%2C+550+Barcelona,"C/ de Mallorca, 550",08026
544,El Tall Ibèric,Spanish,,,https://www.google.com/maps/search/?api=1&query=El+Tall+Ib%C3%A8ric+C%2F+del+Clot%2C+150+Barcelona,"C/ del Clot, 150",08018
545,Can Pineda,Catalan,,,https://www.google.com/maps/search/?api=1&query=Can+Pineda+C%2F+del+Clot%2C+180+Barcelona,"C/ del Clot, 180",08018
546,Bardeni el Meatbar,Spanish,https://bardeni.com/,+34 932084023,https://www.google.com/maps/search/?api=1&query=Bardeni+el+Meatbar+C%2F+de+Val%C3%A8ncia%2C+454+Barcelona,"C/ de València, 454",08013
547,Oníric Restaurant,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=On%C3%ADric+Restaurant+C%2F+de+Castillejos%2C+300+Barcelona,"C/ de Castillejos, 300",08025
