source_id,name,cuisine_type,website,phone,google_maps_url,address_full,postal_code
29,Rosa Negra,Mexican,https://rosanegra.cat/,+34 933010226,https://www.google.com/maps/search/?api=1&query=Rosa+Negra+C%2F+dels+Tallers%2C+71+Barcelona,"C/ dels Tallers, 71",08001
30,MamaCafe,Mediterranean,,+34 933 012 940,https://www.google.com/maps/search/?api=1&query=MamaCafe+C%2F+del+Doctor+Dou%2C+10+Barcelona,"C/ del Doctor Dou, 10",08001
31,Bar Muy Buenas,Spanish,http://muybuenas.cat/,+34 938072857,https://www.google.com/maps/search/?api=1&query=Bar+Muy+Buenas+C%2F+del+Carme%2C+63+Barcelona,"C/ del Carme, 63",08001
32,Bar Bodega Agustín,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bar+Bodega+Agust%C3%ADn+C%2F+de+Ferlandina%2C+32+Barcelona,"C/ de Ferlandina, 32",08001
33,Casa Bella,Spanish,,+34 933 18 24 59,https://www.google.com/maps/search/?api=1&query=Casa+Bella+C%2F+de+Montserrat%2C+15+Barcelona,"C/ de Montserrat, 15",08001
34,Norai Raval,Mediterranean,https://norai.org,+34 646 852 697,https://www.google.com/maps/search/?api=1&query=Norai+Raval+Av.+de+les+Drassanes%2C+s%2Fn+Barcelona,"Av. de les Drassanes, s/n",08001
215,Ca l'Estevet,Catalan,,,https://www.google.com/maps/search/?api=1&query=Ca+l%27Estevet+Rambla+del+Raval%2C+48+Barcelona,"Rambla del Raval, 48",08001
216,Suculent,Catalan,,,https://www.google.com/maps/search/?api=1&query=Suculent+C%2F+de+Robador%2C+62+Barcelona,"C/ de Robador, 62",08001
217,Ca l'Isidre,Catalan,https://calisidre.com/,+34 934411139,https://www.google.com/maps/search/?api=1&query=Ca+l%27Isidre+C%2F+de+la+Cera%2C+164+Barcelona,"C/ de la Cera, 164",08001
218,Fonda España,Catalan,http://www.hotelespanya.com/,+34 935500000,https://www.google.com/maps/search/?api=1&query=Fonda+Espa%C3%B1a+Rambla+del+Raval%2C+13+Barcelona,"Rambla del Raval, 13",08001
219,Arume,Spanish,,,https://www.google.com/maps/search/?api=1&query=Arume+C%2F+del+Doctor+Dou%2C+181+Barcelona,"C/ del Doctor Dou, 181",08001
220,Louro,Spanish,,,https://www.google.com/maps/search/?api=1&query=Louro+C%2F+de+l%27Hospital%2C+92+Barcelona,"C/ de l'Hospital, 92",08001
221,Cera 23,Spanish,,,https://www.google.com/maps/search/?api=1&query=Cera+23+C%2F+del+Carme%2C+66+Barcelona,"C/ del Carme, 66",08001
222,Dos Palillos,Asian,https://dospalillos.com/,+34 933040513,https://www.google.com/maps/search/?api=1&query=Dos+Palillos+C%2F+de+la+Cera%2C+41+Barcelona,"C/ de la Cera, 41",08001
223,A Tu Bola,Middle Eastern,,,https://www.google.com/maps/search/?api=1&query=A+Tu+Bola+C%2F+de+Robador%2C+67+Barcelona,"C/ de Robador, 67",08001
