source_id,name,cuisine_type,website,phone,google_maps_url,address_full,postal_code
70,Can Cortada,Catalan,https://cancortada.com/,+34 934 27 23 15,https://www.google.com/maps/search/?api=1&query=Can+Cortada+Av.+de+l%27Estatut+de+Catalunya%2C+s%2Fn+Barcelona,"Av. de l'Estatut de Catalunya, s/n",08035
71,Restaurant Mati's,Spanish,,,https://www.google.com/maps/search/?api=1&query=Restaurant+Mati%27s+C%2F+del+Carmel%2C+15+Barcelona,"C/ del Carmel, 15",08024
310,El Taronger de l'Avi,Catalan,,,https://www.google.com/maps/search/?api=1&query=El+Taronger+de+l%27Avi+C%2F+de+Dante+Alighieri%2C+136+Barcelona,"C/ de Dante Alighieri, 136",08032
395,Can Travi Nou,Catalan,https://gruptravi.com/ca/can-travi-nou/,+34 934280301,https://www.google.com/maps/search/?api=1&query=Can+Travi+Nou+C%2F+de+Jorge+Manrique%2C+s%2Fn+Barcelona,"C/ de Jorge Manrique, s/n",08035
453,Can Travi Vell,Catalan,https://gruptravi.com/,+34 934280301,https://www.google.com/maps/search/?api=1&query=Can+Travi+Vell+C%2F+de+Jorge+Manrique%2C+10+Barcelona,"C/ de Jorge Manrique, 10",08035
454,Restaurant La Masia de Horta,Catalan,,,https://www.google.com/maps/search/?api=1&query=Restaurant+La+Masia+de+Horta+C%2F+de+Campoamor%2C+5+Barcelona,"C/ de Campoamor, 5",08024
455,El Racó d'en Paco,Catalan,,,https://www.google.com/maps/search/?api=1&query=El+Rac%C3%B3+d%27en+Paco+C%2F+del+Carmel%2C+75+Barcelona,"C/ del Carmel, 75",08024
456,Bar La Font,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bar+La+Font+C%2F+de+Dante+Alighieri%2C+30+Barcelona,"C/ de Dante Alighieri, 30",08032
457,Restaurant La Terrassa del Guinardó,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Restaurant+La+Terrassa+del+Guinard%C3%B3+C%2F+de+M%C3%BChlberg%2C+15+Barcelona,"C/ de Mühlberg, 15",08024
519,El Rincón Sevillano,Spanish,,,https://www.google.com/maps/search/?api=1&query=El+Rinc%C3%B3n+Sevillano+C%2F+del+Carmel%2C+55+Barcelona,"C/ del Carmel, 55",08024
521,Quimet d'Horta,Spanish,,,https://www.google.com/maps/search/?api=1&query=Quimet+d%27Horta+C%2F+d%27Horta%2C+35+Barcelona,"C/ d'Horta, 35",08032
522,Vinomio,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Vinomio+C%2F+del+Tajo%2C+20+Barcelona,"C/ del Tajo, 20",08032
