source_id,name,cuisine_type,website,phone,google_maps_url,address_full,postal_code
49,L'Arrosseria de Sants,Mediterranean,https://arrosseriadesants.com,+34 933322804,https://www.google.com/maps/search/?api=1&query=L%27Arrosseria+de+Sants+C%2F+Sants%2C+360+Barcelona,"C/ Sants, 360",08028
298,Granja Elena,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Granja+Elena+C%2F+de+Joan+G%C3%BCell%2C+165+Barcelona,"C/ de Joan Güell, 165",08014
299,Suto Barcelona,Japanese,https://sutobarcelona.com/,+34 934266945,https://www.google.com/maps/search/?api=1&query=Suto+Barcelona+C%2F+de+Joan+G%C3%BCell%2C+175+Barcelona,"C/ de Joan Güell, 175",08028
300,Zaytun,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Zaytun+C%2F+de+Moian%C3%A8s%2C+66+Barcelona,"C/ de Moianès, 66",08028
301,La Tere Gastro Bar,Spanish,,,https://www.google.com/maps/search/?api=1&query=La+Tere+Gastro+Bar+Pl.+de+Sants%2C+19+Barcelona,"Pl. de Sants, 19",08014
302,La Mundana,Spanish,https://lamundana.cat/,+34 935680028,https://www.google.com/maps/search/?api=1&query=La+Mundana+C%2F+de+la+Creu+Coberta%2C+156+Barcelona,"C/ de la Creu Coberta, 156",08014
303,Bar Iberia,Catalan,,,https://www.google.com/maps/search/?api=1&query=Bar+Iberia+Pl.+de+Sants%2C+109+Barcelona,"Pl. de Sants, 109",08028
304,Homo Sibaris,Spanish,,,https://www.google.com/maps/search/?api=1&query=Homo+Sibaris+C%2F+de+Sants%2C+196+Barcelona,"C/ de Sants, 196",08014
305,Vermut i a la Gàbia,Spanish,,,https://www.google.com/maps/search/?api=1&query=Vermut+i+a+la+G%C3%A0bia+C%2F+de+Sants%2C+119+Barcelona,"C/ de Sants, 119",08014
306,La Briciola,Italian,https://labriciola.es/,+34 933310826,https://www.google.com/maps/search/?api=1&query=La+Briciola+C%2F+de+la+Creu+Coberta%2C+156+Barcelona,"C/ de la Creu Coberta, 156",08028
